ID;Başlık;Yazar;Yazar ID;İşaretler;Favori mi?;Favori Sayısı;Yorum Sayısı;İçerik;Oluşturulma Tarihi;Güncelleme Tarihi
"115127671";"meditasyon";"tintina";"1671345";"share report vote";"Evet";"0";"0";"20 sayfa entry okudum ama aydınlanamadım. birkaç kez denedim. ya overthinkerim ya da o an çok cringe geliyor ve gülmeden duramıyorum. bu belki de benim cahilliğim ama biraz plasebo etkisi gibi geliyor. gerçekten bu konuda düzgün bir makale/araştırma (güncel) varsa yeşillendirebilir misiniz? kendi bulduklarım beni çok tatmin etmedi. teşekkürler";"03.11.2020 22:31";""
"115677767";"meditasyon";"annebenmanyagim";"1404602";"share report vote";"Evet";"8";"0";"hayata dair duygular, -mutsuzluk, -sinir -kaygı -öfke ve bu tarz duygular sanki olmaması gereken sanki vebalı hastalıklı duygular olarak tanımlanıyor günümüz dünyasında. bunların hissedilmemeye çalışılması, hepimizin normal olmaya çalışması için uğraşması robotik hayatlar yaratıyor. normal dediğimiz kalıp hiçbir zaman olmadı insan tek bir kalıba indirilecek en son varlıktır. hepiniz yanılıyorsunuz bu duyguları bastırmadan hissetmeye onu yaşamaya ihtiyacımız var. işte meditasyon senin bu duygularla başka bir şeyle oyalanmadan tanışmanı ve onları hissetmeni sağlıyor. zihninde birçok imge beliriyor kendini baskılamadan onları yaşıyorsun ve hissediyorsun. zorlamadan. işte hayat böyle. anlamak ve anlamaya çalışmak.";"16.11.2020 18:28";""
"118723792";"meditasyon";"incognitum";"1905395";"share report vote";"Evet";"1";"0";"râbıta-i mevt";"26.01.2021 00:03";""
"119221362";"meditasyon";"mitdemstrom";"1620669";"share report vote";"Evet";"0";"0";"herkes maç izlerken yapmaya çalıştığım eylem. yenin birbirinizi bana ses vermeyin. *";"06.02.2021 19:14";""
"97580628";"meditasyon";"gotunculerin en iyisi";"1402859";"share report vote";"Evet";"0";"0";"uzman yardımıyla yapılmadığında son derece zararlı olabilen etkinlik. an itibariyle bırakıyorum. beni asosyalleştirmeye başladı.";"09.11.2019 19:50";""
"101365983";"meditasyon";"sia";"1323461";"share report vote";"Evet";"2";"0";"derin düşünme tam karşılığı değil. dalma daha uygun. uzaklaşma, odaklanma, yavaşlama. otoyolda arabayı sağa çekmek gibi. uykuya benzer, ancak daha zor. uyurken zihin hala aktif, düşünme durmuyor. kanıtlanmış yararları var. işleyişini anlamak için pratik yapmak gerek. şöyle dingin bir müzik eşliğinde 5 dakika gözleri kapatmak iyi geliyor. https://www.youtube.com/watch?v=x5c2irhlaha ehm, şöyle de olabilir: https://www.youtube.com/watch?v=eeo-p3i46y0&t=1s";"31.01.2020 18:06";""
"101867958";"meditasyon";"ruvi";"1451384";"share report vote";"Evet";"1";"0";"iyileşmek.. http://pozitif.blog/…ol-safak-sokmek-uzere-mevlana/";"10.02.2020 10:27";""
"102295399";"meditasyon";"sanmaoylekolay";"2162657";"share report vote";"Evet";"0";"0";"bugün 3.günüm. 432 hz ile yapıyorum. negatiften arınıp pozitif düşünceyi sabitlemek için düzenli olarak yapmaya dikkat edeceğim. şu anlık faydasını gerçekten gördüm umarım kalıcı olur.";"18.02.2020 22:14";""
"102507222";"meditasyon";"mryhatun";"1850573";"share report vote";"Evet";"0";"0";"su meditasyonu ciddi manada rahatlatıyor beni hatta yazın sabah 4 5 gibi uyanıp göl ya da deniz kenarına giderek gerçekleştiriyorum. ruh mutluluğu ve doygunlugu için denemelisiniz.";"23.02.2020 13:58";""
"109845623";"meditasyon";"ruvi";"1451384";"share report vote";"Evet";"1";"0";"“köklenerek dallarımızı en yükseğe uzatalım. gökyüzüne ne kadar uzanırsak uzanalım, hep daha yukarısı da gökyüzüdür. gökyüzüne varmak mümkün mü? o zaman köklenmenin de sonu yok. içimize köklenmek demek, gökyüzünde yükselmek demek...” https://pozitif.blog/…0/07/06/hayatin-icinde-denge/";"06.07.2020 20:27";""
"111095694";"meditasyon";"gotunculerin en iyisi";"1402859";"share report vote";"Evet";"1";"0";"mindfulness meditation depersonalizasyona sebep olur eğer iyi bir rehberiniz yoksa. iyi rehberden kastım guru vb. değil, diplomalı psikolog.";"04.08.2020 12:25";""
"106035223";"meditasyon";"bersah";"1599198";"share report vote";"Evet";"0";"0";"meditasyon, latince meditatio kelimesinden türetilmiş, sözcük anlamıyla birçok batı dilinde ""derin düşünme"" anlamına gelmekte olan bir terim olup, sözlüklerde, ""kişinin iç huzuru, sükûnet, değişik şuur halleri elde etmesine ve öz varlığına ulaşmasına olanak veren, zihnini denetleme teknikleri ve deneyimlerine verilen ad"" olarak tanımlanır.";"25.04.2020 17:47";""
"104868738";"meditasyon";"ruvi";"1451384";"share report vote";"Evet";"0";"0";"içimde akan nehirler... https://pozitif.blog/…/06/kalbim-bilge-derin-guclu/";"06.04.2020 17:03";""
"105121678";"meditasyon";"oztrink";"1069637";"share report vote";"Evet";"2";"0";"orman terapisi";"10.04.2020 14:14";""
"107448745";"meditasyon";"van der raaf";"1155684";"share report vote";"Evet";"2";"0";"benim için plağı koyup arkama yaslanmak, gözlerimi kapatıp sadece müziği dinlemektir. albümün yarısında meditasyonu bölmek durumunda kalıyorum tabii ama olsun, bazen fazla yükseliyorum grounding oluyor. hani buda da toprağa dokunmuştu, bildin mi?";"19.05.2020 18:36";""
"107661187";"meditasyon";"tuzakca";"1728211";"share report vote";"Evet";"3";"0";"""yaşam basit ve eşit nefesler geometrisidir."" (bkz: sohrab sepehri)";"23.05.2020 13:31";""
"111497751";"meditasyon";"seni gidi bok";"1069161";"share report vote";"Evet";"1";"0";"anda kalabilmek için gerçekten faydalı olduğunu düşündüğüm şey. yeni başlamışken bile, o neredeyse görünmeyecek kadar küçük adımlar dahi anlamlı ve faydalı oluyor. ben zaten daha bu konuda henüz, denizdeki bir kum tanesi kadar küçüğüm. edit: abv... hemen laf çarpmalar... yine her şeyi sahiplenmeler.. sakin ol kardeşim. ben bunca yıldır freud ve camus'yla çok sert bağlarla hasbihal içindeyim: ben böylesi yükselmiyorum. mutluluk ve huzur herkese yeter.";"13.08.2020 02:28";"13.08.2020 02:49"
"104031252";"meditasyon";"cangezer07";"1694122";"share report vote";"Evet";"2";"0";"30 yaşıma girmemle birlikte ben de meditasyona başlamaya karar verdim. tam da bu zor günlere özel bir harika bir meditasyon uygulaması olan balance uygulaması bir yıl ücretsiz. mutlaka değerlendirin. yeni başlayanlara özel önerileri olanlar varsa da mutlaka dinlerim. kendi hesaplarında paylaşmışlar indirin mutlaka. balance uygulaması";"23.03.2020 22:03";""
"118769150";"meditasyon";"tomcruise";"2085751";"share report vote";"Evet";"0";"0";"budizm inancının ibadet şekillerinden biridir. diğer ibadet şekli ise yogadır.";"27.01.2021 01:23";""
"118471271";"meditasyon";"canis majoris twenty three";"1501798";"share report vote";"Evet";"0";"0";"gerçekten meditasyon konusunda tecrübe sahibi olanlara bir soru sormak isterim. yeşillenirsem sevinirim.";"20.01.2021 00:54";"20.01.2021 20:53"
"118974125";"meditasyon";"canis majoris twenty three";"1501798";"share report vote";"Evet";"0";"0";"meditasyon yaparken insanın o hedeflediği huzur anı, meditasyonun zirve anı, yani ""şu an bilinç düzeyim değişti ve, meditasyon evresine geçtim"" denilen an nasıl bir an merak ettiğimdir? bugün ilk defa meditasyon yaptım (yapmayı denedim yani) ve başarılı olup olmadığımı bile bilmiyorum, çünkü ne yaptığımız zaman başarılı olunuyor onu bilmiyorum. 10-15 dakika boyunca düşüncelerinizi engelleyip, şimdide kalmak, nefese odaklanmak mıdır meditasyon? yoksa, ruhunuzu farklı yerlerde hissetmek, zaman-mekan hissi farklılığı veya normal dışı ruhsal/bilinçsel deneyimler gibi daha üst düzey deneyimler midir meditasyonun? hayır, ona göre hedef belirleyeyim o yüzden. yeşillendirilirsem sevinirim.";"31.01.2021 21:21";""
"54676462";"meditasyon";"electrum";"1316209";"share report vote";"Evet";"0";"0";"kafanız iyiyse ve bir miktar meditasyon yapmışsanız sonraki dakikalar çok yorucu gelebiliyor. o kadar beyin fonksiyonu çalışıyor ki o anda beynin yorulmaması bilimsel olarak hatalı.";"09.09.2015 22:23";""
"74026139";"meditasyon";"trash06";"2059840";"share report vote";"Evet";"0";"0";"bunalıma giren insanların çıkış bulabileceklerini sandıkları salakça şakalardan biri.";"06.02.2018 02:44";""
"85797071";"meditasyon";"my only friend";"1414311";"share report vote";"Evet";"3";"0";"rahatlamakta zorlanıyorsanız singing bowl dan çıkan harika sesleri dinleyebilirsiniz. bu sayede daha derin bir konsantrasyon elde edebilirsiniz. düşünceleri bırakın geçsinler. rahatlayın ve şu sese konsantre olun. ayrıca (bkz: #85796842) .";"22.01.2019 14:28";"22.01.2019 14:30"
"86519432";"meditasyon";"luzumlu adam";"1703822";"share report vote";"Evet";"0";"0";"besiktas, nisantasi, cihangi gibi yerlerde ki kizlari tavlamak icin kullanabileceginiz bir konu. burdaki kadinlar hafif mesrepliklerini bu tarz sprituel seylerle kapatmaya calismaktadirlar. yedikleri kuskuleri kafalarindan cikarmak ve kendi ic huzurlarini bulmak icin boyle seyler yaparlad. pro tip: 1-2 tane makale okuyun meditasyonla ilgili ve ortamlarda kiza bu konuyu citlatin. ""asla gerceklesmeyecek olan hindistana gitme"" arzunuzdan bahsedin. sonra bana teskkur edersinz.";"10.02.2019 15:36";""
"90961190";"meditasyon";"girdaptaki";"1246570";"share report vote";"Evet";"4";"0";"maalesef bir türlü başaramadığım. hiç bana göre değilmiş. ben hep çok olgun ruhlu biri olduğumu zannederdim ama meditasyon yapamadığımı gördükçe aslında hiç de olgun olmadığımı, hatta adeta bir çocuk karakteri taşıdığımı fark ederek üzüldüm. depresyon, stres, konsantrasyon bozukluğu, endişe, öfke gibi sorunlarla yolum sık sık kesişiyor ne yazık ki... hepsine çok yatkınım, özellikle de depresyona. meditasyonun tüm bunlara iyi geldiğine dair pek çok bilimsel makale bulunuyor. gelgelelim benim mantığım meditasyonu bir türlü kabul edemiyor. çok ilginç bir direnç var içimde. asla inanamıyorum, inanamadığım için de beceremiyorum. ""ön yargı"" diyebilirim sanırım buna. zihnim oldukça hareketli, düşünceler niagara şelalesi gibi çağlıyor. aynı anda çok fazla konu hızla akıyor. belki bu yüzden bazen başka konularda da odaklanmak zor geliyor, dolayısıyla benim kendimi meditasyon durumuna geçirebilmem imkansız. sıkılıyorum, sabredemiyorum, duramıyorum ve sinirlerim daha da bozuluyor! eğer benimle benzer durumda olan varsa kendimle ilgili önemli bir keşfim oldu: beni meditasyon gibi durgunluklar değil de ""hareket"" dinlendiriyor. tuhaf ama öyle. kulaklığı takıp hızlı adımlarla yürüyorum mesela. bazen güzel bir müzik, bazen keyifli bir podcast eşliğinde. yine çeşit çeşit düşünceler ve hayaller aklımdan hızla geçiyor ama hareketle birleşince iyi geliyor. ayrıca literatüre ""flow"" diye geçmiş, mihaly csikszentmihalyi adlı psikolog tarafından tanımlanmış durumdayken de huzur buluyorum. bu da meditasyondaki gibi ""durmakla"" ilgili değil: hareketle, üretmekle ve adı üstünde ""akış""la ilgili bir huzur. zaman zaman konsantre olamasam da o akışa bir kere girdim mi bu beni çok mutlu ediyor. kod yazarken, sürükleyici bir kitap okurken veya film izlerken, merak ettiğim bir konuda araştırma yaparken ve evde çeşitli edebi metinler yazarken flow'a rahatça geçiş yapabiliyorum. o anlarda istek ve enerji düzeyim çok yüksek oluyor, müthiş bir üretkenlik ve yaratıcılık ile dolup taşıyorum. kısacası akla ilke gelen anlamdaki meditasyonu beceremeyen, buna inanamayıp deneme esnasında gülen benim gibiler, yürüyüşün ve flow'un gücüne kulak versin. bunları araştırıp uygulasın bence. hatta flow üzerine bu kavramı ortaya atan psikologun yazdığı bir kitap da var, okuyorum, tavsiye ederim. bunların meditasyonla aynı kavramlar olmadığının farkındayım ama amaç stresten uzaklaşmaksa denemekte yarar var. belki de meditasyon herkese göre değil. yine de ben onu da deneyimleyebilmek isterdim. belki ileride olur, bakalım. belki de normal koşullarda 7/24 hayallere & düşüncelere dalıp çıkan beynim için meditasyon gereksiz, belki de ben yukarıda saydığım şeyleri yaparken zaten kendime has bir meditasyon yapmış oluyorum. kim bilir... itiraf edeyim, meditasyona hararetle karşı çıkan, o esnada alaycı alaycı gülmeme neden olan zihnim, meditasyon ve yoga gibi faaliyetlerle uğraşan insanlardan biraz ürküyor da. onlar gözüme çok korkutucu görünüyorlar uzaktan. neden korktuğumu sormayın, tam olarak açıklayamam ama hissim budur ne yazık ki.";"06.06.2019 21:07";"06.06.2019 22:18"
"86517154";"meditasyon";"owencan";"571539";"share report vote";"Evet";"1";"0";"herkes için farkındalık gösteren vasat eylem. benim için en iyi meditasyon sikiştir mesela ancak sevgilim sıçarak çakralarını açtığını söylüyor.";"10.02.2019 14:15";""
"47674532";"meditasyon";"makarnacanavari";"1500497";"share report vote";"Evet";"0";"0";"sarhoş bir adamla gecenin bilmem kacinda yapmaua calisinca gulmekten insanin karnina kramplarin girmesine sebep olacak rahatlama bicimi.";"15.12.2014 12:10";""
"100848590";"meditasyon";"ruvi";"1451384";"share report vote";"Evet";"3";"0";"meditasyonu hayatına alanlar egoyla çalışmak ne kadar zor bilirler. ben de kendimce egoyu, hayatımızda kapladığı yeri, ondan özgürleşmek için neler yapabiliriz kısaca anlatmaya çalıştım. http://pozitif.blog/…20/hayatimizin-basrolunde-ego/";"21.01.2020 12:58";""
"109908354";"meditasyon";"mnemosynes";"1775464";"share report vote";"Evet";"2";"0";"hayatıma 2 yıl önce kattığım, iyi ki de kattığım hede. çok derin bir psikolojik buhrandan geçtiğim sırada reiki yapan ablamın yönlendirmesi ile meditasyona başladım. zaten birçok şeyi denemiş ve fayda görememiş biri olarak ''üfff, meditasyon ne yapsın bana, saçma sapan şeyler'' kafasındaydım. ablamın gönlü olsun diye denedim. ancak daha ilk denemede rahatladığımı hissettim. sanki omuzlarımda tırlarla yük vardı da bir anda hafifçe gökyüzüne doğru yükselmeye başlamıştım. sonra dedim ki ''güzelmiş bu ya, ben buna devam edeyim''. daha çok şey öğrenmek ve meditasyonları rutin haline getirmek için meditopia uygulamasını kullanmaya başladım. normalde dikkat dağınıklığı hat safhada olan ve uykuya çok zor dalan bir tiptim. uygulamanın içindeki seriler güne daha enerjik başlamamı, gece uyumadan önce ise rahatlayıp uykuya daha kolay dalmamı sağladı. senenin başından beri de artık premium üyeyim. aslında ücretsiz kullanabildiğiniz hali de oldukça yeterli ve doyurucu. ancak premium üyelik de sınırsız erişim hakkı sunması ile büyük bir nimet. bana özel hediye kodu ile 1 ay boyunca siz de premium üyeliği ücretsiz deneyebilirsiniz. premiumken meditasyonları indirip daha sonra yararlanabilirsiniz. ^.^ ücretsiz üyelikte maalesef indirme özelliği yok. kodsuz üye olduğunuzda sadece 7 gün deneme süresi veriyor. ücretli almak isterseniz de öğrencilere şu sıralar %50 indirim var. bayağı uyguna geliyor o şekilde. 1 ay ücretsiz ve sınırsız premium üyelik: https://app.adjust.com/8a0jh13";"08.07.2020 09:24";""
"109908445";"meditasyon";"kesknahmet";"1161264";"share report vote";"Evet";"0";"0";"müdür bu postalar için ne kadar alıyorsunuz? hayır çok daha etkileyici metinlere sahibim de... bu içerikle ne kadar aldığını merak ettim!";"08.07.2020 09:28";""
"107630056";"meditasyon";"kimkis";"1481934";"share report vote";"Evet";"17";"0";"kafam allak bullak bir halde kendimi attığım başlık. bu sabah ""geçmiş yaşam""meditasyonu yaptım ki bu hayatımda yaptığım ilk meditasyon deneyimimdi. başlamadan önce yorumları okudum. herkes önceki hayatında avrupa'da yaşayan asillerdenmiş, ne bileyim havalı kimselermiş işte... muhtemelen işe yaramıyor, insanlar olmak istedikleri tip insanı anlatıp, ""muhteşem bir deneyimdi, teşekkürler"" diye ahkam kesiyorlar zannettim. deneyelim bakalım, ne kaybederiz ki diye konsantre olup başladım. yıl kaç bilmiyorum fakat, milattan önce gibi çok eski bir zaman değildi. erkektim. çirkindim. fakirdim. hatta ırgattım. çok fakirdim. evime girdiğimde ""babamı"" aradım fakat yoktu. annemi gördüm. normal bir eski zaman türk kadını gibi bir teyze işte. zaten yaşadığım yer de türkiye gibi ama türkiye de değil gibi. ölümüm bile havalı değildi. normal yatakta hasta yatıyordum. acı çekiyordum ama... belli ki acı çekerek ölmüşüm. yattığım oda duvarlarında siyah-beyaz fotoğraların olduğu, yüksek karyolalı, anneanne evi odası gibiydi... beni ""taru"" diye çağırıyorlardı. demek ki ismim buymuş. taru. uyanıp ismi araştırdığımda türki cumhuriyetlerinde kullanılan bir isim olduğunu ve ermenistan'da da bolca kullanıldığını öğrendim. gerçekten de bir erkek ismiymiş. hayatımda hiç duymamıştım. ""taru"" gittim durumu eşime anlattım. bana ""sen sarı gelini ermenice söylüyorsun ya, çok garip"" deyip gülümsedi. hakkaten ya, o söyleyince aklıma geldi. bu bölgedeki ülkelere zerre ilgi duymayan, kültürünü bilmeyen, gitmemiş olan ben, sarı gelin'in ermenicesini biliyordum. tamam bir kaç kez türkünün ermenicesi kulağıma sağda solda çalınmıştı ama ne bileyim benim baştan sona bildiğim şarkıların hepsi türkçe. ingilizce bilmeme rağmen, bir ingilizce şarkıyı hiç takılmadan baştan sona söyleyemem mesela, ama bunu ermenice bilmememe rağmen söyleyebiliyorum. hala böyle bir şeyin gerçekliğine inanmak istemiyorum. hala ""bilinçaltımın bana kurdurduğu bir hayal"" diyorum da ah be kardeşim insan kendini yapa yapa ırgat mı yapar? şayet bunu benim bilinçaltım uydurduysa, neden fakir, hasta, çirkin bir ırgattım? üstelik bilmem kaçıncı yüzyıl avrupasında yaşamak varken, türki cumhuriyetleri, ermenistan, yani o bölgeler neden? konuyla ilgilenen suserlardan mesaj bekliyorum. ben konuya zerre hakim değilim, konunun resmen cahiliyim. lütfen açıklayabilecek olan, kafamın karışıklığını çözebilecek birileri varsa yeşillendirsin.";"22.05.2020 22:36";"22.05.2020 22:50"
