,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
4360,gp:AOqpTOHs9VwyYpHpKJL4781JK9jXvkk7wzk9Hpi6xOshe-9IvbuCxgXqeoXOo650iJlyXrNNZomp1pI0IgPOHw,Denise Ferreira,https://play-lh.googleusercontent.com/a-/AOh14Ghu2hiQ0DcEa_7HmIsR_6AP-74Eh-YPYfTuTjZWWA,Absolutely recommend this app. No issues ever... always did what it said on the tin! I use mostly the meditation and sleep features... gotta love a bedtime story!,5,0,4.14.1,2019-10-17 00:14:19,,
4361,gp:AOqpTOEne1553TELm5-z07H0Mp0B85ihY5TVy3VwiCQbFjpA_SgViIRgre5ynZ4s15G3_79A0ENzIm9722ouIQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WONDERFUL app! It is my time to center myself and relax. I like giving all the categories a try. Just one a day.,5,0,4.5,2019-02-18 06:45:02,,
4362,gp:AOqpTOGlcJ_4ouMXs_m61sJnxxSOk3yg044-wKvT2Zvocqgxn9nCDvpOVzAlJ_65cWkt-zzaCLmin8_xR9fsvg,Ellie Macke,https://play-lh.googleusercontent.com/a-/AOh14GhW0G5iEYgOve9RxwElwYI0uLQgj_-HvyG-BX3AZg,This app is awesome!! I have tried a lot of different apps to help me fall asleep and none of them have worked. This app puts me to sleep in 10 minutes!!,5,0,4.20,2020-02-27 15:01:06,,
4363,gp:AOqpTOHQEaMDHWUDYU4D8A1fevGv3JMVev0z2WOc2ODX0MDZXqL3bL75eatjE1QGSXeMaYFw12Dq5oJV9wjx6w,Dinesh Sonawane,https://play-lh.googleusercontent.com/-ZAt_t7JKk_8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqBqtMzt9OcRRrj6iVTJcFe-HAdA/photo.jpg,"Hello sir/madam, I had installed your app named CALM and was into trail period while using the app and after few days my phone got format due to which all the data into my phone was vanished including your app as well and after that i just got an notification that 3650 rupees has been debited from your account .... Which was the subscription fee of your app which I haven't subscribed .... So I request you to please refund my money back.",5,0,4.16,2019-11-29 12:20:06,,
4364,gp:AOqpTOEQo6u963AD-q9bR-W4oliomYjeKEO3_G9aBjxEdY6I2ZJIQzpT85SGOVXB4bHlANm58Ss-d_4IbsBrXw,Rajshree Verma,https://play-lh.googleusercontent.com/a-/AOh14GgUfmJRtobwuPon_uK6uRjUGkbLZ8016-aiTwD7OA,This app really changed the way i think and made me more mindfull. Mediation is a life changer. Totally worth the money. I love this app,5,0,4.0,2018-09-28 06:35:54,,
4365,gp:AOqpTOHIBQPBLS1qV3l1X1NTyO-DKt_ScTnKnmaYMghIpXsGkftYniITtyrP_3xiWjFe5H56pFM3cRFJL7M5MA,Sam J,https://play-lh.googleusercontent.com/-_cz-0E7ElnI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclUmhxQGFzjCSGYloUbfE0WlzjL5g/photo.jpg,"I am a different person altogether since using Calm! I move slower ( used to rush around), think more before speaking, and im falling asleep so much quicker with the sleep stories and sleeping through the night. My sobriety is enhanced through this app also, I am now 2 years sober!! Thank you to you all for your invaluable input x",5,4,4.12.1,2019-08-15 00:34:45,,
4366,gp:AOqpTOHeAFOeu2sWHmpC6c9G2O-r10VJ4wZYCtklmZPHBAetCaovkhSA-WkIWxp4GjcxBVfmusW8EyjcsyZ-Dw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tamara is a gentle reassuring voice in times of hardship and distress but also in times of happiness and jubilation, I use the app daily to meditate and I also love calm body and when sleep won't come naturally listening to a sleep story I live this app and recommend it to anybody :) x",5,1,4.4.1,2019-01-12 22:14:53,,
4367,gp:AOqpTOHOIlEvA5JOq16d0BjeeH_y9WeMD6pCzS8S5qn9izNz6nYCsxSa1JnRCPBNezmPFkNCAb1IVSh0BSF6dQ,Sentai Super,https://play-lh.googleusercontent.com/-pQKv6gzqu5E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclUxUknXkJ83qHx4JmzK2N-cLztsQ/photo.jpg,it really works I can't believe it any one should try it ☺️,5,0,5.8,2020-11-24 21:48:25,,
4368,gp:AOqpTOEIWNcIWn4LC3pH6VEXMRNlUdsbj2AWXwyNcejeTO7y14uO6-ngQ2mrJCSUXO9vA_v2Um14-wpspR9mlA,nicloas bastin,https://play-lh.googleusercontent.com/a-/AOh14GiMRc7KZJhbigQwOCYlsooYM3s-vEPd7jQMvydq,I've never meditated in my life this app has helped me to not only learn to meditate but ive began to put my mind a health up in the order of my lifes prioritys seeing the benefits much more than I ever thought possible a big thanks to its creator you've done a marvelous job god bless you,5,0,4.6.2,2019-04-07 10:04:51,,
4369,gp:AOqpTOFumMUZUPPrkRYl_ndpCettwkmXadUXvNX0aFy4IeiWbPiA2oXsunWBfvg8WZRF82S4GkoWI6n_SjsLBw,Samantha Thornburgh,https://play-lh.googleusercontent.com/-pZ67bGZoywQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKAo7S8eWyF-Hr0zGCQCQ09xfvaQ/photo.jpg,The best meditation app out there. I've tried a few and none compare. Great options for beginners and advanced! I love the light guidance and deep concentration series.,5,2,4.16,2019-11-17 19:06:19,,
4370,gp:AOqpTOGHps9tQXIq2yAgOC0qqmsaExBzVuJqbi7_P9tY_vpOG2KpXX0DO6FRen0Ohi2Jo8X9sBECABTBIYkwIQ,Amit Kumar Das,https://play-lh.googleusercontent.com/-OCVkfeIMrYM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5IJhtU5HMhoqqjfLCGG_QiJAImQ/photo.jpg,It is a good app.though it includes inapp purchases still the free contents also does just fine.if you can go premium its good else the free version also allow users like me to use the app to an extent.i recommend this app thank you.,5,0,4.14.1,2019-10-29 05:02:11,,
4371,gp:AOqpTOGhdvEi30ADBx_OzbDiRYcauKBr5DD55Mv_XQATJOFi32Xr3BvMUiuqY_36stLGaslyUJ4i5dfE6HRD7Q,Tina Jenkins,https://play-lh.googleusercontent.com/-zSPluC3X8lc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmNz3lHbG7ChN5OQGAWgyh2zJOb1Q/photo.jpg,"so far I like it, but I have to save the 69.00 membership fee before I join. If the fee was broken up into monthly payments lower income people would be able to afford this easier.",5,0,4.19,2020-02-24 16:53:05,,
4372,gp:AOqpTOHKrBdjSv290x-yl0cuKdRJMO8q_VCKyCpPr4oyYuoctAh6bx5R9jDixGT6i_W_9mKLw3gyunSyX41W0g,Leslie Huff,https://play-lh.googleusercontent.com/-qTg7uVTLBO0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXcTt-20uRFYoRScHGZjscE8tmnA/photo.jpg,I use Calm every morning. I just began meditation this year and find it helps set the tone for the day. I stuck with it and love Calm. Anyone can do it and find mindfulness and self love.,5,13,4.4,2018-12-22 22:07:25,,
4373,gp:AOqpTOFXNpW_2ORBbkpT63xI_X1Z4eRPyr0X0rl2Va5pPTJ_Aj9QIomB-kmzAOu6jfy8UDH4CdYJqpFMG0hXaA,S Scott,https://play-lh.googleusercontent.com/-9hzgmyAcvak/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucneQCn_Zzj0YxgArFvebfI3rjK0oA/photo.jpg,"First use today & so far so good. There is a fee to unlock more features but for now it's nice. I'll c how the next 6 days of ""calm""/meditating go.",5,0,4.25.1,2020-05-16 17:08:25,,
4374,gp:AOqpTOF6DEi_iziSO583yEaHF3ZlQPYOpU3u-yuP-5XRFKPJBEI-Up2avM8lsLQ5NPJblxvdAvGD1r051oiRQg,Jena Audi,https://play-lh.googleusercontent.com/a-/AOh14GhjxluFzQcIDplTggGexiV3-XfObq3FG029aJPQgj4,"I LOVE this app, and have a subscription, HOWEVER I cannot sign into my account! I got a new phone and no matter what I do I cannot sign in, not can I find an answer. I'm so disappointed because I miss my meditations.",5,0,4.1,2018-10-15 09:26:12,,
4375,gp:AOqpTOEA-uH5o2ymJHI27cEe0xNwhxELZOxQc4Tzk4YdR_aX7gXyI5nWhxSqPUOXnBo5-4XE4OXdY4xDMrCJxw,Julia Magnall,https://play-lh.googleusercontent.com/-dCyuSKlywvM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnx0qq5_PaGnKtK6_gI52uruVPo2w/photo.jpg,Really helped as I was struggling to sleep and getting to sleep. The stories are great-send me off to sleep in minutes! Never listened to one all the way through.,5,3,4.21,2020-03-23 06:33:34,,
4376,gp:AOqpTOHeZzbdE01xRY1oLgZFVFLawAdZzQldpYhwCNNzIYgIUY0NLcCdOUS2JjhGKTyRy6tSiFMkeilqHA_hzg,Chris Morgan,https://play-lh.googleusercontent.com/a-/AOh14GhXwC06NbSrOg8Pv8kN9bIVmLHH2VuBl6HI8b31nw,"It is well designed and presented and is as far as I can see, appropriate in time and content for all the conditions covered - well done!",5,0,4.3,2018-11-29 14:08:49,,
4377,gp:AOqpTOEefSwxhhIQIQ3xwPWqFYICIlK0-lNpGEBRj1ffxOrx31Z6iTcWgXF2Da24c2Uvgm9rhjbxXftDLgqbYg,Angelique Ouimet,https://play-lh.googleusercontent.com/-JNwpl34V2zk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmvP3k3DlbFR2yHT3E3DTsrr-KiyA/photo.jpg,"This app has a wealth of resources and tools that help you develop a lifelong skill set to help you become your best self. All that is featured in this app is of amazing quality. Having worked in the mental health field for several years, Calm is an outstanding support team to have at your fingertips any time of day. Thank you for your care, creativity, love and light!",5,2,4.3.1,2018-12-06 02:08:14,,
4378,gp:AOqpTOFtvhTdZ1_Z8KrECFWaW5PwvENQr_zPa-HxeUjL2yYEebfIcpnnFnKQ0bDcGi3v4dk03C0RqqIREQGr2A,katrina wilson,https://play-lh.googleusercontent.com/-Wom43iz0NPA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclc6iYbdgutVXtXCF9H4y2dT0HS7w/photo.jpg,"Love this app. My friend introduced me to it and have really found it useful in helping calm anxiety and stress, also useful to help sleep.",5,0,4.3,2018-12-04 02:36:39,,
4379,gp:AOqpTOEVhpsL8yNxxIA-wXnmHMBBV8SVwmY4tnJBq4iQRaYyOlGsNiNyRwNFXB27yPXCgFIjl-L4MQb_UO1E4A,Telenia Richardson-Rutherford,https://play-lh.googleusercontent.com/a-/AOh14Gi6U83iBqnsnL4kNR3pFK8tT8M_lQ9eFZyu3PaA,"I really enjoy this app. I have Anxiety issues & the Calm app is the perfect remedy. It helps keep me calm, focused & slow things down in my mind.",5,0,4.0,2018-09-22 18:19:55,,
4380,gp:AOqpTOHAzm1RGeHDUywEtK7PGJB-zQyjN5F3WgOXc14wxbWOVpAnebyz2O_jCZ88LDY_ORC5bNpPuppvOSxHiQ,kat willz,https://play-lh.googleusercontent.com/-UQ0N5mEuyt8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnIdL1m1eSJQIe1bRmrBYBsbS5GtQ/photo.jpg,I have always had trouble sleeping and relaxing. This app has changed my nightly routine and helped me to let go at the end of a long day. It's an invaluable tool for me.,5,1,4.6.3,2019-04-01 15:16:30,,
4381,gp:AOqpTOHCMr31y0H7mmqsAw5eVSlUjLeFfeGFMwlP07zaeB407F08PMOGoggAUngEUJ7EtfsIAb4P45DV-tOxZA,Sally Reagle,https://play-lh.googleusercontent.com/a-/AOh14GhJ0OXu_PVcWZCw3JSRJtT6E-Q29vBzSuLMfBhfhzI,After listening to some in which to choose i almost immediately fell asleep to certain ch oices. Great app for those who have a hard time falling asleep!!!!!,5,0,4.13,2019-09-23 16:00:03,,
4382,gp:AOqpTOHAQ0sl3-Gn1OQ_PLc8ym8vNIDRkaRRbtzOqXE99xd9ftyIn6hsDIqlaBAIVJFW4s_1B1lxX9OpYZj9xQ,Lorrie Newsom,https://play-lh.googleusercontent.com/a-/AOh14Gg3lGrEtTlSBxuAhuxI94vyfWHOyKTy5VhKlmRwRA,I'm really upset with Calm! There are some children's bedtime that were free and now locked and they are my grandbaby's favorite to help her sleep. I've had this app along time and I'm debating on deleting it now.,5,0,4.28,2020-06-29 08:03:46,,
4383,gp:AOqpTOH4ZjdF_8D1Uj-huK0BJNW6VD8cl-dOZklmv4Q9kV7f5fVhCm8yweDW2UbsabOgVkPtvj1DPXBcngyMpQ,Jan Spillman,https://play-lh.googleusercontent.com/a-/AOh14GhE9GmPwDhjnRK78jb0mnDOunn003e5WZTRHQCcMA,"my doctor recommended I install and start using the Calm app 2 years ago. since that time I have lost 4 loved ones including my 29 year old son, Ricky. without the support of Christian friends and diligently using the Calm app, even when I did not feel like it. I am a different person now. using the Calm app light a huge part in helping me survive these traumas and overcome past traumas and has inspired me to return to school to become an Ayurvedic Practitioner!",5,6,4.10,2019-05-28 21:11:19,,
4384,gp:AOqpTOFseDJCipA_zqORuOjTrVyiCqrwd4x3ti3CjH6A1N6DSjlI16Og8eHkgKmgMfFeYOkpI6SHFXio6nD2fg,Lindybo /,https://play-lh.googleusercontent.com/-dFYB6AjqvcQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclL6I34F-XCZdK9FGWdQ02Ip5RIcQ/photo.jpg,Improves my life. Just a few minutes of led meditation each day to reset the mind. I love the ability to play nature sounds snd set a timer on the duration.,5,0,4.11.4,2019-07-21 07:25:07,,
4385,gp:AOqpTOGTFMckYUfStU0iQhfCSpfF7B5GHsJ9Q5_vHYc0EuS7_ef94XcEnKuTWRx2Xntiiy2TfrwAGV1m0TzkNg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love this app for myself as well as my son. He loves the stories at bedtime and the nature sounds. Very useful app.,5,0,4.5.1,2019-02-21 09:09:05,,
4386,gp:AOqpTOFHjbwMrRAVu9LnNy5QrjbGk6DCMLvz_WMbXLGc3FbFx_XQBn8ruC7I_Vzw27UizqQx9_-8FrEhOig2Gg,Stefan Veselinovic,https://play-lh.googleusercontent.com/a-/AOh14Gi0vG7_UaP1El3Nr0odoRSZOU6AoYYHS85SlfNS_A,Amazing app. Worth every penny. I restarted my meditation practice too so let's see how it goes ^ ^ Paraboles during the guided meditation are a great way to sloghtly engage and not wander too much off,5,0,,2019-01-24 13:09:42,,
4387,gp:AOqpTOH-ZSQWWiqecep0vt_ZKJZKni71bZusI6Jx-as0csT_B8N9Fi7pRiiOt0fd1_e1nG-v6iiUa15gI8bpeA,Nadjia Wilson,https://play-lh.googleusercontent.com/a-/AOh14GiVb15WtGqU5rAvttUqQK8WGFGquajqk8DTjlbfyw,I love using this app every night. I may not be able to afford the other features but thank you for still allowing unlimited access to certain relaxation sounds!,5,0,4.13,2019-09-16 11:28:29,,
4388,gp:AOqpTOEgsXHtJLs2b4f6lHc7e5QeQim4Cqja8oWVfD_LDuc6W_mOLRiFsG1xd4nYsybC03H6KrZHXWCIo3s2ig,Kat Lodder,https://play-lh.googleusercontent.com/a-/AOh14GhSQPD-cj0WfkuRs2TZkNBfJch1rJmh_J12ySi34dQ,"Great for starting the day, or going to sleep. I enjoy the breathing exercises and soothing voices. It's a great app!",5,0,4.18.1,2020-01-14 22:05:44,,
4389,gp:AOqpTOGvAmLujFx38cYNCYkI39vjva5Hzt3EdJ1MuriX7n_2x2FGn8Lor9bSNS1XMjs8O-vUvGYQ10rbe6u93w,Ashley McShane,https://play-lh.googleusercontent.com/a-/AOh14GjAFSw_IAJ7FPyP4NjmDb9-TjBJQOO_is9gjs74iA,I've tried 2 other mainstream meditation apps and this one is by far the best!!! so user friendly and calm from thr get go. love the variety in meditation as well. Highly recommend!,5,0,4.15,2019-11-12 17:28:45,,
4390,gp:AOqpTOGCC0R0K3n_YV9KKcadu4HYtgwIRb1EgXP3nLVUMq4r8agx7kzotT-wdUvFyAPCb-SpVEs_i7BwcVijLg,Will Armon,https://play-lh.googleusercontent.com/a-/AOh14GgfeyrW1EvkzW4EAGZrg9BbWa2NQM9lI_bBJn5S,"The app works wonderfully, the meditations are meaningful and of an appropriate length, and my experience with the support team was excellent.",5,0,4.12.1,2019-08-14 13:16:18,,
4391,gp:AOqpTOFNvcFYDN6VXVYKmMEnpbDJl4M8Wg_OcHIt5RYOA-lOChMqfdqXaFRTjae7MYSpZTxdNnHCcPyjEp9HTQ,Donna Kaluzniak,https://play-lh.googleusercontent.com/-FyuwIgstKps/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckwUmLCDfDzhB5hGyqKwSj8eBaaVw/photo.jpg,"Excellent meditations and meditation training, especially for beginners. Love the narrator's voice, background sounds and the message. So far I'm using Daily Calm, finished 7 Days of Calm, and started 21 Days of CKm.",5,0,4.17,2019-12-20 18:58:25,,
4392,gp:AOqpTOHH_bpn4FkO6yhl2C9IsOSB6XUCTIN6VBuD0KUt30EkxNFjLP-LlTGB-XOVJ8DTAslfgvH5d7uZ6NL0ZA,Lina Ramos,https://play-lh.googleusercontent.com/a-/AOh14GjrENt49JIro5JT3AwSN8p44u_oDsBtb1ksTWAq,Excellent app! I use it everyday and everyday is different. The sleep stories are also great. Highly recommend it.,5,0,4.15,2019-11-14 09:07:23,,
4393,gp:AOqpTOG4tmf1G60h0SSPB054bQzxr32MhZWCLF-RMkq1wFM2zbcRQvXYc1RTMWWNFVWNdhLgHeZ2nTNXGL_IBg,Annie Tucker,https://play-lh.googleusercontent.com/a-/AOh14Gj-sWAq01-YlBF1meyP8pK6xW0mGqNCVJqS_QmSsYU,So many great choices from meditation to sleep stories! My twelve year old and myself use this regularly. Has really helped me with my insomnia.,5,0,4.16,2019-11-19 05:57:42,,
4394,gp:AOqpTOE92n78onZhIxUg_Jj-WwVgvP4342_5y_W9iGHMrbkDMARXUHXaKHHQ3Qmsqvh-emjOOUGMABp6VMVl_g,Susan Stapley,https://play-lh.googleusercontent.com/-iiybTJ6CKCE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclM6SBgdHSmuwigr6bl5E11zGEj8g/photo.jpg,Good variety of sounds and plays. Upset that it charges so much in one lump sum. Would prefer smaller bi-monthly or monthly payments .,5,1,,2020-08-03 23:48:06,,
4395,gp:AOqpTOGarPFxnqbfO5OS2VacN9RwXvj0LzUpj95S7dTi-mdf4r6ofXSd3aprwn8zDGQhC__3f1PAagSKsSk9nw,Sharryn Dotson,https://play-lh.googleusercontent.com/a-/AOh14GhLqNJH_kWfCmra-7FUKBTsSpjTpf4JPYgHic9ZMQ,Great for me and my kids! My 8-year-old son has ADHD & anxiety and always had trouble falling asleep. My 4-year-old daughter is scared of the dark. Both kids are snoring away after listening to a sleep story.,5,1,4.5.1,2019-02-21 05:29:36,,
4396,gp:AOqpTOEpRC7JrFNDgM6BOyAbOgVSOD0oaprFnB1kyIKKEYWp2wWYgWVpxog3SbC69neVZwe6KcVmd7ZPzwgTyQ,Dawn Lang,https://play-lh.googleusercontent.com/a-/AOh14GiyODDtz0E_iC_FjLOR3zUKpMsWaUUp1codZyW8Fw,The daily and nighttime meditations are wonderful. The self hypnosis techniques are useful during this stressful time. The sleep stories with Eva Green are out of this world.,5,0,4.25.1,2020-05-22 05:53:04,,
4397,gp:AOqpTOGjbWp2j5BwCw53zYUFmygbSpkLf1LvLJnE3S_QHhJYhsHKM_f5nZyUzlHen6U6_oP5kaY64Br9VkydUw,christina cudworth,https://play-lh.googleusercontent.com/-UBk4qXhubLs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntZTj2dh3NXlRZ_b8WiqyYpCfUyQ/photo.jpg,I absolutely love this app. It has so much to offer and is great for all leave of meditation. I really enjoy the sleep stories!,5,0,4.20,2020-02-29 11:33:29,,
4398,gp:AOqpTOHTlcOWCiqxGEl3pleJDbQOnHWI3DxgHvtZnDI_CssTJstJiLohtVExTHjnjMSmqVxc_6nnOgc6uCs12g,Aurélie Toro,https://play-lh.googleusercontent.com/a-/AOh14GiG9ibQC1m7odE6_-9i0YTW1n8BNFwnDZVw_7GKJw,"Love this app. Great quality content. I've been a paying customer for months and I'm very happy of what I get. Thanks a lot for this wondeful work, Tamara.",5,0,,2019-09-13 19:34:24,,
4399,gp:AOqpTOEKzujfsD2nK1OaDbJpoXtcKrZwQM1YRLBxp0RLBmoKITsAis2DDB165r-mRRFqeMvPd2nMrxSNzeuopA,Ulrike Artus,https://play-lh.googleusercontent.com/-53yeuNDRkks/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2O-_g6ti3QGltT5UUP-lMvrcrnw/photo.jpg,"Well guided but relaxed introduction, lots to choose from. I am not using it for sleep and there is plenty to enjoy and to discover. Had it for 2weeks.",5,0,4.19,2020-02-08 11:03:30,,
4400,gp:AOqpTOFctf0f2LJmMpLRy2d-NT6QlzbnW8qeA34h06sHClhC0b-Xaq6JQR5RhzgYjzotibjycujjMhKLcbGjrA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Calm is a wonderful discovery at just the right time in my life. I had decided to give myself more priority and kindness and Calm is showing me the way. From guided meditations to bedtime stories and a load more besides, it has given me permission to care for myself whenever I need it. I love the scenes, music, breathe bubble, the masterclasses, all of it. There is so much yet to discover on this app and I love the ease of use and the overall appearance. I am happy to be in the world of Calm.",5,0,4.5.1,2019-03-12 11:30:26,,
4401,gp:AOqpTOFhMXIQrGzTjIrGB19ABYvWZKJUTqP5rrku0l0_ZYDrkjzcBudz-mEgTc4a3r8YXsMFMcn1j7NY0a4dew,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing. Great audio such as thunderstorms, rain storms, medows and lakes, bird's etc. Meditation, anxiety relief. Try it. You'll live it.",5,0,4.1.1,2018-10-31 07:58:21,,
4402,gp:AOqpTOECrDDP1RYcRFGwfcPs22I6wBtI0Wnrs7rtA8NQjBi8eX0Z9AhdRKcBsLG9BD_LvKPs-yWwqUK5koP2DA,Louise Banks,https://play-lh.googleusercontent.com/-lJF951yPxeY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJCLdGOYG5nIyr2tbwd0xdItcMOg/photo.jpg,"Very soothing and mindfull, good to give yourself a chance to chill.",5,0,,2021-02-19 07:38:07,,
4403,gp:AOqpTOHJq3M7JtgvRvog-DdCUxLHzyDQq8q49S0a92j0Im0tJhbaVqOkUHgcjL--294rSMwZFSVbEablsIZXPA,Rachel Hendrickson,https://play-lh.googleusercontent.com/a-/AOh14GjOnbSpXNepYmLNxFVA1pVu9KlwxpEoilGhVcexOQ,"For someone who struggles with her mental health, Calm has shown me a way to refocus and be kind to myself. It's nice to have something to do other than smoke that helps me center myself on a quick break at work.",5,0,4.1,2018-10-14 01:24:53,,
4404,gp:AOqpTOEvmyPUwor_fAGFfEGWALawEtoeCjA_KhdXTFqgvCVsBxbiKDfbM015krQlv8ioKwNSFU-T8xxjchD41g,Aiman Salim,https://play-lh.googleusercontent.com/a-/AOh14Gidltoo_GWluYCZntVj9PPKUVkYi7xt_lTG6cmOZC4,"It is an amazing experience, never felt this helped and looked after, before. I'm definitely hopeful for the journey to becoming ""Calm"" and drive all the anxiety away!",5,0,4.19,2020-02-13 14:55:06,,
4405,gp:AOqpTOFwSYFpqkCXeyPdFR5Eulpy1CyhHlgNMkWd0S9R_8i_c0RwuqeCP-_zWRlk_bwx372I2D_CWzw8VVAfpg,Arnab Talukdar,https://play-lh.googleusercontent.com/-HdZbk0ODuMY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck_anifTbR4-2A1t8PnmVcabWIDSw/photo.jpg,This app is slightly better than headspace due to the nature sounds and the app interface........... But this app is 7 times costlier than headspace in India...... So its useless for me....... I will go for a headspace subscription........,5,0,4.1.1,2018-11-20 08:44:39,,
4406,gp:AOqpTOHj4YqZqY16P2gXxG-qQDMB0Ob_WibUqKPNp4zJvoyyXOkmwdPKIlX-_lCbnRwZNoEMgMzyw16knkGh7A,Lacy Behl,https://play-lh.googleusercontent.com/a-/AOh14GgPTquq1UtINOhs5_UwfN0Ax5xgokEtLhTdDE4-wRg,"smooth transition between pages, no found bugs. beautifully assembled helps my anxiety. if there were glitches, it would be off putting for the purpose of relaxing. i love it",5,0,4.10.1,2019-06-21 17:46:36,,
4407,gp:AOqpTOEEWkqM3rZhOh0SffnCcOsmAXWVLynbVRdTf9wFLjVCBx8kcJBN2cmlEshXKpj-swl-aj0b-uV31uK-Rw,Lina Ni,https://play-lh.googleusercontent.com/--8FYEbDSE2U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn92W40U-HwUZDBgU21lNhMjv8fBA/photo.jpg,"Soothing and calming, feeling relaxed instantly after 5 minutes. Lovely voices and sounds in guided meditations. Perfect for settling in for the night :)",5,0,4.19,2020-02-24 00:13:00,,
4408,gp:AOqpTOFkgp8uA6rsJOqi7PIMz4dzh7lC00h642PlhT2JmGxfAppWn4jSMgVfwyXiUVQMAdxvQqYrPGHsRcoBhQ,Michelle W,https://play-lh.googleusercontent.com/a-/AOh14Ghpar9MOL1bHsNHi5UwDrbq47yVHSERjcLgUJGjhQ,"Wonderful combination of resources to chill out and calm the mind, both musically and in terms of guided meditations. Love this app and use it every day! ❤",5,0,4.10.1,2019-06-07 15:52:07,,
4409,gp:AOqpTOE7bG2YH3qoWbL8XHQ4_LmI2nBdoNV6YxmwMnq7o3H1ma5EYe-653RjTCv7AtGreosk7_TmY-TilqPl3A,Ashling Anderson,https://play-lh.googleusercontent.com/a-/AOh14GgjHU0k6ZmkUAxYnVUTj6MCyItOvRYlsqpF1DYu5w,I've had consistent nights of good/great sleeps since using this app-my first in 11 years since having kids. I love the lull of each story but unfortunately I have no idea how any of them end! 😄😴😴😴,5,0,4.19,2020-02-15 10:46:50,,
4410,gp:AOqpTOE7_7DlACGU7ef5QrrSUhmQ4MzHZb52bG2z7oVJB97Vl_2V4Ul50M6sT1AvFzWgRJryH6puJTSEC2576Q,Mamie Brunson,https://play-lh.googleusercontent.com/-qDrwqYnrmDY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVbjNIc9A3iHuI-4zNcUOSPp2x4A/photo.jpg,This app is very necessary in a hectic and chaotic time. it is soothing an DC's gives you the tools you need to deal with any situation in life,5,1,4.21,2020-03-22 05:58:33,,
